geneset	description	link	C	O	E	R	PValue	FDR	overlapGene	OverlapGene_UserID
GO:0000375	RNA splicing, via transesterification reactions	http://amigo.geneontology.org/amigo/term/GO:0000375	78	22	9.67979669631512	2.2727750065634	0.000127614207672266	0.00596096481789697	58024;192325;192331;286774;321860;321994;325550;387600;393229;393282;393475;394053;402966;406824;415206;431768;447922;449554;570205;572785;795398;100006246	ENSDARG00000077461;ENSDARG00000014898;ENSDARG00000011648;ENSDARG00000045155;ENSDARG00000014244;ENSDARG00000020482;ENSDARG00000006225;ENSDARG00000007092;ENSDARG00000079578;ENSDARG00000069878;ENSDARG00000051902;ENSDARG00000102978;ENSDARG00000011125;ENSDARG00000103553;ENSDARG00000055903;ENSDARG00000018658;ENSDARG00000099667;ENSDARG00000014746;ENSDARG00000063466;ENSDARG00000008188;ENSDARG00000040070;ENSDARG00000004757
GO:0098660	inorganic ion transmembrane transport	http://amigo.geneontology.org/amigo/term/GO:0098660	105	27	13.0304955527319	2.07206240858118	0.000129918463979806	0.00596096481789697	58153;84703;322126;325402;326962;326977;336617;336957;337583;378746;393478;393675;394151;406287;406458;406599;436799;494577;554101;554135;558214;559659;566723;567667;569770;571148;100150991	ENSDARG00000092677;ENSDARG00000013623;ENSDARG00000036577;ENSDARG00000099663;ENSDARG00000011841;ENSDARG00000035018;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000012684;ENSDARG00000037860;ENSDARG00000098355;ENSDARG00000017775;ENSDARG00000023394;ENSDARG00000020114;ENSDARG00000014313;ENSDARG00000045543;ENSDARG00000038577;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000073756;ENSDARG00000078113;ENSDARG00000059128;ENSDARG00000062058;ENSDARG00000097209;ENSDARG00000071724;ENSDARG00000000241;ENSDARG00000012881
GO:0016072	rRNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0016072	69	20	8.56289707750953	2.3356581095118	0.000170933256901429	0.0075482125434831	286787;321652;321718;323426;325106;334362;386850;393282;406275;407690;442932;445028;445224;445387;550234;554096;566022;567715;777627;791890	ENSDARG00000017696;ENSDARG00000003287;ENSDARG00000011999;ENSDARG00000012495;ENSDARG00000002720;ENSDARG00000059711;ENSDARG00000020232;ENSDARG00000069878;ENSDARG00000053912;ENSDARG00000055996;ENSDARG00000020595;ENSDARG00000019778;ENSDARG00000093007;ENSDARG00000025854;ENSDARG00000028688;ENSDARG00000045565;ENSDARG00000095750;ENSDARG00000077751;ENSDARG00000063627;ENSDARG00000036282
GO:0035162	embryonic hemopoiesis	http://amigo.geneontology.org/amigo/term/GO:0035162	31	12	3.84709868699704	3.11923373334801	0.000179028118018509	0.0075482125434831	30307;30332;30615;30766;58040;58153;64607;84703;140815;326078;326287;337626	ENSDARG00000036074;ENSDARG00000104808;ENSDARG00000095019;ENSDARG00000014986;ENSDARG00000019930;ENSDARG00000013031;ENSDARG00000029019;ENSDARG00000069763;ENSDARG00000030490;ENSDARG00000000241;ENSDARG00000038643;ENSDARG00000012881
GO:0061515	myeloid cell development	http://amigo.geneontology.org/amigo/term/GO:0061515	31	12	3.84709868699704	3.11923373334801	0.000179028118018509	0.0075482125434831	30324;30332;30766;58040;58153;64607;280650;321575;325084;405889;415229;100004455	ENSDARG00000055163;ENSDARG00000029072;ENSDARG00000033683;ENSDARG00000095019;ENSDARG00000019930;ENSDARG00000053691;ENSDARG00000008107;ENSDARG00000041232;ENSDARG00000043509;ENSDARG00000030490;ENSDARG00000000241;ENSDARG00000038643
GO:0006754	ATP biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0006754	12	7	1.48919949174079	4.70051194539249	0.000197480664994698	0.0078823522495175	326977;336957;393675;394151;406599;554135;559659	ENSDARG00000011841;ENSDARG00000045514;ENSDARG00000098355;ENSDARG00000017775;ENSDARG00000014313;ENSDARG00000070083;ENSDARG00000078113
GO:0008380	RNA splicing	http://amigo.geneontology.org/amigo/term/GO:0008380	102	26	12.6581956797967	2.05400521983537	0.000201275947685375	0.0078823522495175	30471;58024;192325;192331;286774;321860;321994;325550;387600;393229;393282;393475;394053;402966;406376;406824;415206;415211;431768;447922;449554;570205;572785;795398;100004014;100006246	ENSDARG00000037966;ENSDARG00000077461;ENSDARG00000014898;ENSDARG00000011648;ENSDARG00000045155;ENSDARG00000097478;ENSDARG00000014244;ENSDARG00000020482;ENSDARG00000006225;ENSDARG00000007092;ENSDARG00000079578;ENSDARG00000069878;ENSDARG00000051902;ENSDARG00000102978;ENSDARG00000011125;ENSDARG00000101047;ENSDARG00000103553;ENSDARG00000055903;ENSDARG00000001241;ENSDARG00000018658;ENSDARG00000099667;ENSDARG00000014746;ENSDARG00000063466;ENSDARG00000008188;ENSDARG00000040070;ENSDARG00000004757
GO:0048821	erythrocyte development	http://amigo.geneontology.org/amigo/term/GO:0048821	23	10	2.85429902583651	3.5034871642677	0.000202111596141474	0.0078823522495175	30332;30766;58040;58153;64607;280650;321575;405889;415229;100004455	ENSDARG00000055163;ENSDARG00000029072;ENSDARG00000095019;ENSDARG00000019930;ENSDARG00000053691;ENSDARG00000041232;ENSDARG00000043509;ENSDARG00000030490;ENSDARG00000000241;ENSDARG00000038643
GO:0006163	purine nucleotide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006163	88	23	10.9207962727658	2.10607353397456	0.000313753810018524	0.0113826963634627	322549;326977;333997;336425;336957;337583;393559;393675;393720;393829;394151;406496;406599;445129;445500;447836;554101;554135;559659;560753;566723;570866;573021	ENSDARG00000071691;ENSDARG00000011841;ENSDARG00000032469;ENSDARG00000011665;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000079848;ENSDARG00000098355;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000017775;ENSDARG00000034470;ENSDARG00000014313;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000014179;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000078113;ENSDARG00000040988;ENSDARG00000059128;ENSDARG00000003311;ENSDARG00000041314
GO:0009119	ribonucleoside metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009119	88	23	10.9207962727658	2.10607353397456	0.000313753810018524	0.0113826963634627	322549;326977;336425;336957;337583;373884;393559;393675;393720;393829;394151;406496;406599;445129;445500;447836;554101;554135;559659;560753;566723;570866;573021	ENSDARG00000071691;ENSDARG00000011841;ENSDARG00000011665;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000051746;ENSDARG00000079848;ENSDARG00000098355;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000017775;ENSDARG00000034470;ENSDARG00000014313;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000014179;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000078113;ENSDARG00000040988;ENSDARG00000059128;ENSDARG00000003311;ENSDARG00000041314
GO:0009150	purine ribonucleotide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009150	88	23	10.9207962727658	2.10607353397456	0.000313753810018524	0.0113826963634627	322549;326977;333997;336425;336957;337583;393559;393675;393720;393829;394151;406496;406599;445129;445500;447836;554101;554135;559659;560753;566723;570866;573021	ENSDARG00000071691;ENSDARG00000011841;ENSDARG00000032469;ENSDARG00000011665;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000079848;ENSDARG00000098355;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000017775;ENSDARG00000034470;ENSDARG00000014313;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000014179;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000078113;ENSDARG00000040988;ENSDARG00000059128;ENSDARG00000003311;ENSDARG00000041314
GO:0006364	rRNA processing	http://amigo.geneontology.org/amigo/term/GO:0006364	67	19	8.3146971622194	2.28511028475371	0.000338006386516598	0.01179995779922	286787;321652;321718;323426;325106;334362;386850;393282;406275;407690;442932;445028;445224;445387;550234;554096;566022;567715;777627	ENSDARG00000017696;ENSDARG00000003287;ENSDARG00000011999;ENSDARG00000012495;ENSDARG00000002720;ENSDARG00000059711;ENSDARG00000020232;ENSDARG00000069878;ENSDARG00000053912;ENSDARG00000055996;ENSDARG00000020595;ENSDARG00000019778;ENSDARG00000093007;ENSDARG00000025854;ENSDARG00000028688;ENSDARG00000045565;ENSDARG00000095750;ENSDARG00000077751;ENSDARG00000063627
GO:0015672	monovalent inorganic cation transport	http://amigo.geneontology.org/amigo/term/GO:0015672	83	22	10.3002964845404	2.13586084954151	0.000340383398054422	0.01179995779922	325402;326962;326977;336741;336957;337583;393478;393675;394151;406458;406599;436799;445025;494577;554101;554135;559659;566537;566723;567667;569770;100150991	ENSDARG00000092677;ENSDARG00000036577;ENSDARG00000099663;ENSDARG00000011841;ENSDARG00000054312;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000037860;ENSDARG00000098355;ENSDARG00000017775;ENSDARG00000020114;ENSDARG00000014313;ENSDARG00000045543;ENSDARG00000104508;ENSDARG00000038577;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000078113;ENSDARG00000045886;ENSDARG00000059128;ENSDARG00000062058;ENSDARG00000097209
GO:0098662	inorganic cation transmembrane transport	http://amigo.geneontology.org/amigo/term/GO:0098662	89	23	11.0448962304108	2.08240978640181	0.00037491356093855	0.0127144598926987	58153;322126;325402;326962;326977;336617;336957;337583;378746;393478;393675;394151;406458;406599;436799;494577;554101;554135;559659;566723;567667;569770;100150991	ENSDARG00000092677;ENSDARG00000013623;ENSDARG00000036577;ENSDARG00000099663;ENSDARG00000011841;ENSDARG00000035018;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000012684;ENSDARG00000037860;ENSDARG00000098355;ENSDARG00000017775;ENSDARG00000020114;ENSDARG00000014313;ENSDARG00000045543;ENSDARG00000038577;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000078113;ENSDARG00000059128;ENSDARG00000062058;ENSDARG00000097209;ENSDARG00000000241
GO:0044085	cellular component biogenesis	http://amigo.geneontology.org/amigo/term/GO:0044085	461	81	57.2100804743753	1.41583440065742	0.000442819825240637	0.0146978495186254	30037;30172;30225;30441;30615;58016;58024;192331;286787;317678;321652;321718;321860;323426;323464;323597;325084;325106;326884;327399;334362;334375;336617;336632;336712;337737;352916;386850;387600;393200;393282;393405;393475;393902;394040;394157;394243;402800;406275;406285;406324;406364;406750;407690;415206;415229;431768;432389;436799;436807;436821;442932;445028;445224;445285;445387;447922;449679;492332;550234;553305;553660;554096;557155;558368;558395;565842;566022;566154;567365;567715;568328;570167;570205;570267;619204;777627;795670;100000242;100009659;100333944	ENSDARG00000040971;ENSDARG00000017423;ENSDARG00000090191;ENSDARG00000011648;ENSDARG00000017696;ENSDARG00000021948;ENSDARG00000003487;ENSDARG00000002952;ENSDARG00000020890;ENSDARG00000014986;ENSDARG00000055639;ENSDARG00000003287;ENSDARG00000011999;ENSDARG00000014244;ENSDARG00000012495;ENSDARG00000015352;ENSDARG00000020258;ENSDARG00000008107;ENSDARG00000002720;ENSDARG00000027099;ENSDARG00000041565;ENSDARG00000059711;ENSDARG00000096095;ENSDARG00000035018;ENSDARG00000009350;ENSDARG00000025581;ENSDARG00000018602;ENSDARG00000025436;ENSDARG00000020232;ENSDARG00000007092;ENSDARG00000090219;ENSDARG00000069878;ENSDARG00000036040;ENSDARG00000051902;ENSDARG00000020497;ENSDARG00000035427;ENSDARG00000012295;ENSDARG00000008383;ENSDARG00000075380;ENSDARG00000053912;ENSDARG00000056473;ENSDARG00000007216;ENSDARG00000098753;ENSDARG00000013122;ENSDARG00000055996;ENSDARG00000055903;ENSDARG00000043509;ENSDARG00000018658;ENSDARG00000041870;ENSDARG00000045543;ENSDARG00000044402;ENSDARG00000037855;ENSDARG00000020595;ENSDARG00000019778;ENSDARG00000093007;ENSDARG00000015315;ENSDARG00000025854;ENSDARG00000099667;ENSDARG00000024141;ENSDARG00000070801;ENSDARG00000028688;ENSDARG00000041493;ENSDARG00000006290;ENSDARG00000045565;ENSDARG00000005374;ENSDARG00000044092;ENSDARG00000078041;ENSDARG00000098880;ENSDARG00000095750;ENSDARG00000061095;ENSDARG00000055678;ENSDARG00000077751;ENSDARG00000057929;ENSDARG00000038866;ENSDARG00000063466;ENSDARG00000003217;ENSDARG00000099358;ENSDARG00000040070;ENSDARG00000101622;ENSDARG00000063627;ENSDARG00000023920
GO:0022900	electron transport chain	http://amigo.geneontology.org/amigo/term/GO:0022900	25	10	3.10249894112664	3.22320819112628	0.00045775583436658	0.0148770646169138	322549;393720;393829;445129;445500;541328;554101;566723;573021;573689	ENSDARG00000071691;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000039346;ENSDARG00000088383;ENSDARG00000059128;ENSDARG00000041314;ENSDARG00000052840
GO:0072521	purine-containing compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0072521	96	24	11.9135959339263	2.01450511945392	0.000479278898790514	0.0152586751451674	322549;326977;333997;336425;336957;337583;373884;393559;393675;393720;393829;394151;406496;406599;445129;445500;447836;554101;554135;559659;560753;566723;570866;573021	ENSDARG00000071691;ENSDARG00000011841;ENSDARG00000032469;ENSDARG00000011665;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000051746;ENSDARG00000079848;ENSDARG00000098355;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000017775;ENSDARG00000034470;ENSDARG00000014313;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000014179;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000078113;ENSDARG00000040988;ENSDARG00000059128;ENSDARG00000003311;ENSDARG00000041314
GO:0017038	protein import	http://amigo.geneontology.org/amigo/term/GO:0017038	39	13	4.83989834815756	2.68600682593857	0.000541583317299033	0.0168973994997298	30172;30707;58080;282676;393638;394062;405895;436738;445144;550239;553305;558883;559225	ENSDARG00000056160;ENSDARG00000003487;ENSDARG00000006963;ENSDARG00000031098;ENSDARG00000045680;ENSDARG00000036721;ENSDARG00000058297;ENSDARG00000033376;ENSDARG00000104071;ENSDARG00000041493;ENSDARG00000016630;ENSDARG00000030022;ENSDARG00000100149
GO:0044765	single-organism transport	http://amigo.geneontology.org/amigo/term/GO:0044765	303	57	37.6022871664549	1.51586523840097	0.00061026417434551	0.0186669041564509	30172;30331;30707;58080;192325;282673;282676;323735;325402;326962;326977;334362;336617;336741;336957;337583;393478;393515;393638;393675;393682;393902;393952;394062;394087;394151;405772;405895;406287;406364;406599;406723;406777;436738;436799;445037;445144;448942;494577;550239;553305;554101;554135;558883;559225;559659;566537;566658;566723;567667;568117;569770;795670;798071;100073333;100150991;100319820	ENSDARG00000078585;ENSDARG00000092677;ENSDARG00000040027;ENSDARG00000014898;ENSDARG00000090912;ENSDARG00000056160;ENSDARG00000003487;ENSDARG00000011166;ENSDARG00000006963;ENSDARG00000052518;ENSDARG00000036577;ENSDARG00000099663;ENSDARG00000011841;ENSDARG00000059711;ENSDARG00000035018;ENSDARG00000054312;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000037860;ENSDARG00000001880;ENSDARG00000031098;ENSDARG00000098355;ENSDARG00000013414;ENSDARG00000020497;ENSDARG00000011418;ENSDARG00000045680;ENSDARG00000054578;ENSDARG00000017775;ENSDARG00000045143;ENSDARG00000036721;ENSDARG00000023394;ENSDARG00000098753;ENSDARG00000014313;ENSDARG00000087229;ENSDARG00000003808;ENSDARG00000058297;ENSDARG00000045543;ENSDARG00000069734;ENSDARG00000033376;ENSDARG00000101116;ENSDARG00000038577;ENSDARG00000104071;ENSDARG00000041493;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000016630;ENSDARG00000030022;ENSDARG00000078113;ENSDARG00000045886;ENSDARG00000091996;ENSDARG00000059128;ENSDARG00000062058;ENSDARG00000061017;ENSDARG00000097209;ENSDARG00000100149;ENSDARG00000023920;ENSDARG00000054807
GO:0019693	ribose phosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019693	98	24	12.1617958492164	1.97339277007731	0.000662199647792017	0.0198659894337605	322549;326977;333997;336425;336957;337583;393559;393675;393720;393829;394151;406496;406599;445129;445500;447836;554101;554135;559659;560753;566723;570579;570866;573021	ENSDARG00000071691;ENSDARG00000011841;ENSDARG00000032469;ENSDARG00000011665;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000079848;ENSDARG00000098355;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000017775;ENSDARG00000034470;ENSDARG00000014313;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000014179;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000078113;ENSDARG00000040988;ENSDARG00000059128;ENSDARG00000071065;ENSDARG00000003311;ENSDARG00000041314
GO:0022904	respiratory electron transport chain	http://amigo.geneontology.org/amigo/term/GO:0022904	22	9	2.73019906819144	3.29646292274279	0.000729295125713403	0.0208996005395851	322549;393720;393829;445129;445500;541328;554101;566723;573021	ENSDARG00000071691;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000039346;ENSDARG00000088383;ENSDARG00000059128;ENSDARG00000041314
GO:0042773	ATP synthesis coupled electron transport	http://amigo.geneontology.org/amigo/term/GO:0042773	18	8	2.23379923761118	3.58134243458476	0.000750242070651774	0.0208996005395851	322549;393720;393829;445129;445500;554101;566723;573021	ENSDARG00000071691;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000088383;ENSDARG00000059128;ENSDARG00000041314
GO:0042775	mitochondrial ATP synthesis coupled electron transport	http://amigo.geneontology.org/amigo/term/GO:0042775	18	8	2.23379923761118	3.58134243458476	0.000750242070651774	0.0208996005395851	322549;393720;393829;445129;445500;554101;566723;573021	ENSDARG00000071691;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000088383;ENSDARG00000059128;ENSDARG00000041314
GO:0071466	cellular response to xenobiotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0071466	18	8	2.23379923761118	3.58134243458476	0.000750242070651774	0.0208996005395851	140621;321837;322387;378987;447810;563506;566658;799153	ENSDARG00000017905;ENSDARG00000016132;ENSDARG00000012458;ENSDARG00000039211;ENSDARG00000034852;ENSDARG00000061841;ENSDARG00000091996;ENSDARG00000056252
GO:0009116	nucleoside metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009116	94	23	11.6653960186362	1.97164330840171	0.00086406201318856	0.0232402886305889	322549;326977;336425;336957;337583;373884;393559;393675;393720;393829;394151;406496;406599;445129;445500;447836;554101;554135;559659;560753;566723;570866;573021	ENSDARG00000071691;ENSDARG00000011841;ENSDARG00000011665;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000051746;ENSDARG00000079848;ENSDARG00000098355;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000017775;ENSDARG00000034470;ENSDARG00000014313;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000014179;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000078113;ENSDARG00000040988;ENSDARG00000059128;ENSDARG00000003311;ENSDARG00000041314
GO:0009259	ribonucleotide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009259	94	23	11.6653960186362	1.97164330840171	0.00086406201318856	0.0232402886305889	322549;326977;333997;336425;336957;337583;393559;393675;393720;393829;394151;406496;406599;445129;445500;447836;554101;554135;559659;560753;566723;570866;573021	ENSDARG00000071691;ENSDARG00000011841;ENSDARG00000032469;ENSDARG00000011665;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000079848;ENSDARG00000098355;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000017775;ENSDARG00000034470;ENSDARG00000014313;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000014179;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000078113;ENSDARG00000040988;ENSDARG00000059128;ENSDARG00000003311;ENSDARG00000041314
GO:0006605	protein targeting	http://amigo.geneontology.org/amigo/term/GO:0006605	67	18	8.3146971622194	2.16484132239825	0.00097696340015152	0.0258315746480741	30172;30707;58080;282676;368229;393638;394062;394087;405895;436738;445144;550239;553305;557349;558883;559225;567365;570167	ENSDARG00000056160;ENSDARG00000003487;ENSDARG00000006963;ENSDARG00000037654;ENSDARG00000031098;ENSDARG00000045680;ENSDARG00000054578;ENSDARG00000036721;ENSDARG00000058297;ENSDARG00000033376;ENSDARG00000104071;ENSDARG00000041493;ENSDARG00000055339;ENSDARG00000016630;ENSDARG00000030022;ENSDARG00000055678;ENSDARG00000038866;ENSDARG00000100149
GO:0009127	purine nucleoside monophosphate biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0009127	23	9	2.85429902583651	3.15313844784093	0.00106819882329545	0.0273178715465722	326977;333997;336957;393559;393675;394151;406599;554135;559659	ENSDARG00000011841;ENSDARG00000032469;ENSDARG00000045514;ENSDARG00000079848;ENSDARG00000098355;ENSDARG00000017775;ENSDARG00000014313;ENSDARG00000070083;ENSDARG00000078113
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0009168	23	9	2.85429902583651	3.15313844784093	0.00106819882329545	0.0273178715465722	326977;333997;336957;393559;393675;394151;406599;554135;559659	ENSDARG00000011841;ENSDARG00000032469;ENSDARG00000045514;ENSDARG00000079848;ENSDARG00000098355;ENSDARG00000017775;ENSDARG00000014313;ENSDARG00000070083;ENSDARG00000078113
GO:1901657	glycosyl compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:1901657	96	23	11.9135959339263	1.93056740614334	0.00117785364647394	0.029636317556441	322549;326977;336425;336957;337583;373884;393559;393675;393720;393829;394151;406496;406599;445129;445500;447836;554101;554135;559659;560753;566723;570866;573021	ENSDARG00000071691;ENSDARG00000011841;ENSDARG00000011665;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000051746;ENSDARG00000079848;ENSDARG00000098355;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000017775;ENSDARG00000034470;ENSDARG00000014313;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000014179;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000078113;ENSDARG00000040988;ENSDARG00000059128;ENSDARG00000003311;ENSDARG00000041314
GO:0006913	nucleocytoplasmic transport	http://amigo.geneontology.org/amigo/term/GO:0006913	53	15	6.57729775518848	2.28057183334407	0.00143601255052461	0.0350028059190374	30172;30707;58080;192325;323464;325550;334362;386850;394062;406324;550239;553305;558395;558883;559225	ENSDARG00000014898;ENSDARG00000003487;ENSDARG00000006963;ENSDARG00000015352;ENSDARG00000006225;ENSDARG00000059711;ENSDARG00000020232;ENSDARG00000045680;ENSDARG00000007216;ENSDARG00000104071;ENSDARG00000041493;ENSDARG00000078041;ENSDARG00000016630;ENSDARG00000030022;ENSDARG00000100149
GO:0051169	nuclear transport	http://amigo.geneontology.org/amigo/term/GO:0051169	53	15	6.57729775518848	2.28057183334407	0.00143601255052461	0.0350028059190374	30172;30707;58080;192325;323464;325550;334362;386850;394062;406324;550239;553305;558395;558883;559225	ENSDARG00000014898;ENSDARG00000003487;ENSDARG00000006963;ENSDARG00000015352;ENSDARG00000006225;ENSDARG00000059711;ENSDARG00000020232;ENSDARG00000045680;ENSDARG00000007216;ENSDARG00000104071;ENSDARG00000041493;ENSDARG00000078041;ENSDARG00000016630;ENSDARG00000030022;ENSDARG00000100149
GO:1902578	single-organism localization	http://amigo.geneontology.org/amigo/term/GO:1902578	335	60	41.573485811097	1.4432275482655	0.00158444255008261	0.0380266212019826	30172;30225;30331;30707;58080;192325;282673;282676;286829;323735;325402;325464;326962;326977;334362;336617;336741;336957;337583;393478;393515;393638;393675;393682;393902;393952;394062;394087;394151;405772;405895;406287;406364;406599;406723;406777;436738;436799;445037;445144;448942;494577;550239;553305;554101;554135;558883;559225;559659;566537;566658;566723;567667;568117;569770;795670;798071;100073333;100150991;100319820	ENSDARG00000078585;ENSDARG00000092677;ENSDARG00000040027;ENSDARG00000014898;ENSDARG00000090912;ENSDARG00000056160;ENSDARG00000016153;ENSDARG00000003487;ENSDARG00000002952;ENSDARG00000011166;ENSDARG00000006963;ENSDARG00000052518;ENSDARG00000036577;ENSDARG00000037361;ENSDARG00000099663;ENSDARG00000011841;ENSDARG00000059711;ENSDARG00000035018;ENSDARG00000054312;ENSDARG00000045514;ENSDARG00000076318;ENSDARG00000037860;ENSDARG00000001880;ENSDARG00000031098;ENSDARG00000098355;ENSDARG00000013414;ENSDARG00000020497;ENSDARG00000011418;ENSDARG00000045680;ENSDARG00000054578;ENSDARG00000017775;ENSDARG00000045143;ENSDARG00000036721;ENSDARG00000023394;ENSDARG00000098753;ENSDARG00000014313;ENSDARG00000087229;ENSDARG00000003808;ENSDARG00000058297;ENSDARG00000045543;ENSDARG00000069734;ENSDARG00000033376;ENSDARG00000101116;ENSDARG00000038577;ENSDARG00000104071;ENSDARG00000041493;ENSDARG00000088383;ENSDARG00000070083;ENSDARG00000016630;ENSDARG00000030022;ENSDARG00000078113;ENSDARG00000045886;ENSDARG00000091996;ENSDARG00000059128;ENSDARG00000062058;ENSDARG00000061017;ENSDARG00000097209;ENSDARG00000100149;ENSDARG00000023920;ENSDARG00000054807
GO:0006119	oxidative phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0006119	20	8	2.48199915290131	3.22320819112628	0.00172125361085995	0.0406841762566898	322549;393720;393829;445129;445500;554101;566723;573021	ENSDARG00000071691;ENSDARG00000013044;ENSDARG00000010113;ENSDARG00000038608;ENSDARG00000030139;ENSDARG00000088383;ENSDARG00000059128;ENSDARG00000041314
GO:0009145	purine nucleoside triphosphate biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0009145	16	7	1.98559932232105	3.52538395904437	0.00182080136098439	0.0417713253402302	326977;336957;393675;394151;406599;554135;559659	ENSDARG00000011841;ENSDARG00000045514;ENSDARG00000098355;ENSDARG00000017775;ENSDARG00000014313;ENSDARG00000070083;ENSDARG00000078113
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0009206	16	7	1.98559932232105	3.52538395904437	0.00182080136098439	0.0417713253402302	326977;336957;393675;394151;406599;554135;559659	ENSDARG00000011841;ENSDARG00000045514;ENSDARG00000098355;ENSDARG00000017775;ENSDARG00000014313;ENSDARG00000070083;ENSDARG00000078113
GO:0006886	intracellular protein transport	http://amigo.geneontology.org/amigo/term/GO:0006886	129	28	16.0088945362135	1.74902770061116	0.00186296558749832	0.0421192219782229	30172;30707;58080;259192;282676;323735;333980;368229;393515;393638;394062;394087;405895;436738;445144;550239;553305;555272;557349;558395;558883;559225;567365;570167;571870;573437;735249;798361	ENSDARG00000071403;ENSDARG00000056160;ENSDARG00000003487;ENSDARG00000006963;ENSDARG00000052518;ENSDARG00000041217;ENSDARG00000037654;ENSDARG00000001880;ENSDARG00000031098;ENSDARG00000045680;ENSDARG00000054578;ENSDARG00000036721;ENSDARG00000058297;ENSDARG00000033376;ENSDARG00000104071;ENSDARG00000041493;ENSDARG00000061757;ENSDARG00000055339;ENSDARG00000078041;ENSDARG00000016630;ENSDARG00000030022;ENSDARG00000055678;ENSDARG00000038866;ENSDARG00000103516;ENSDARG00000069521;ENSDARG00000100149;ENSDARG00000070097;ENSDARG00000038537
